VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
True,8,21,4,0,2,3.79
False,0,8,7,0,1,-0.07999999
True,12,24,3,4,4,5.76
True,18,23,0,7,1,8.77
False,0,22,4,0,1,-0.22
False,0,9,7,0,2,-0.08999999
True,11,11,5,0,2,5.39
True,8,10,6,0,0,3.9
True,10,7,5,1,2,4.93
False,0,13,4,1,1,-0.13
False,0,16,5,2,2,-0.16
True,7,8,5,1,1,3.42
False,0,52,5,6,2,-0.5199998
True,17,21,2,3,1,8.29
True,8,9,4,2,1,3.91
True,8,22,6,0,3,3.78
True,11,12,3,2,3,5.38
True,20,7,3,0,2,9.93
False,0,28,6,2,2,-0.28
False,0,12,7,1,1,-0.12
False,0,24,5,3,1,-0.24
True,10,26,4,3,1,4.74
True,9,27,4,6,2,4.23
False,0,33,3,2,5,-0.33
True,7,13,6,0,1,3.37
True,8,17,3,3,2,3.83
True,4,26,5,1,3,1.74
True,11,9,3,2,2,5.41
False,0,13,6,0,2,-0.13
True,10,37,6,2,2,4.63
True,3,21,5,2,1,1.29
False,0,9,5,0,1,-0.08999999
True,2,13,6,2,1,0.87
True,8,47,5,5,2,3.53
True,11,13,5,1,0,5.37
True,6,9,7,1,1,2.91
True,13,9,5,0,2,6.41
True,6,22,4,2,3,2.78
True,6,14,4,2,2,2.86
True,12,40,4,3,1,5.6
True,2,19,6,1,1,0.81
True,12,28,3,5,2,5.72
True,18,13,3,0,3,8.87
True,3,15,6,2,1,1.35
False,0,12,4,0,2,-0.12
True,10,17,4,1,3,4.83
False,0,23,2,3,1,-0.23
False,0,6,6,0,1,-0.05999999
True,14,27,5,0,2,6.73
True,8,17,3,2,2,3.83
True,10,18,4,1,2,4.82
False,0,16,4,1,1,-0.16
True,12,40,3,1,0,5.6
False,0,6,6,0,1,-0.05999999
True,3,22,5,2,2,1.28
True,6,20,5,2,1,2.8
True,15,14,4,0,0,7.36
False,0,11,5,0,2,-0.11
True,5,15,7,0,2,2.35
True,12,12,7,2,2,5.88
True,3,16,5,1,2,1.34
True,12,6,6,0,0,5.94
True,2,11,5,0,1,0.89
False,0,13,4,2,0,-0.13
False,0,3,3,0,0,-0.03
True,12,5,4,1,1,5.95
False,0,15,5,1,2,-0.15
True,4,23,4,2,2,1.77
False,0,39,4,2,2,-0.3899999
False,0,21,5,0,3,-0.21
False,0,4,3,1,1,-0.04
True,2,27,7,0,2,0.73
True,6,18,4,3,2,2.82
True,2,57,8,2,1,0.4300002
False,0,17,4,1,1,-0.17
False,0,20,6,2,2,-0.2
True,14,14,4,0,2,6.86
True,14,14,3,1,3,6.86
False,0,11,7,0,1,-0.11
True,14,30,3,8,0,6.7
True,4,17,5,2,2,1.83
True,6,24,4,2,2,2.76
False,0,7,5,0,0,-0.06999999
False,0,30,4,2,1,-0.3
False,0,10,4,1,1,-0.09999999
True,8,10,4,2,2,3.9
True,6,7,5,0,1,2.93
False,0,5,5,0,1,-0.05
True,6,27,5,1,2,2.73
False,0,15,4,1,2,-0.15
True,8,12,4,1,0,3.88
False,0,12,6,0,1,-0.12
True,7,22,5,1,2,3.28
False,0,16,5,1,1,-0.16
True,14,6,5,1,1,6.94
True,12,25,6,1,3,5.75
True,9,35,6,2,1,4.15
True,4,24,6,1,1,1.76
True,8,14,4,2,2,3.86
True,10,25,4,4,4,4.75
True,17,27,3,2,0,8.23
True,6,15,5,1,1,2.85
True,17,22,4,1,1,8.28
True,7,11,6,0,1,3.39
False,0,29,4,2,1,-0.29
True,9,15,6,4,0,4.35
True,3,12,7,1,1,1.38
True,9,25,3,4,1,4.25
True,20,21,4,0,4,9.79
True,2,34,7,2,4,0.6600001
True,20,8,3,0,1,9.92
True,11,7,6,0,0,5.43
True,7,25,6,1,3,3.25
False,0,23,5,2,4,-0.23
True,9,28,5,3,2,4.22
True,9,28,5,0,0,4.22
False,0,11,6,2,2,-0.11
True,13,8,4,1,0,6.42
True,20,3,3,0,1,9.97
False,0,5,3,1,1,-0.05
False,0,22,4,1,4,-0.22
True,7,25,4,1,3,3.25
True,4,9,6,0,1,1.91
False,0,13,3,2,1,-0.13
True,5,19,5,2,2,2.31
True,8,14,4,0,3,3.86
True,4,38,4,7,3,1.62
True,9,8,4,1,1,4.42
False,0,11,5,0,1,-0.11
False,0,21,5,3,1,-0.21
True,6,20,5,1,2,2.8
False,0,7,5,1,1,-0.06999999
True,7,23,7,3,1,3.27
True,18,20,3,4,1,8.8
True,16,10,4,0,2,7.9
True,12,6,3,1,2,5.94
True,1,10,6,0,1,0.4
True,5,8,6,1,1,2.42
True,2,18,6,1,1,0.82
True,11,7,6,0,0,5.43
True,13,6,4,1,0,6.44
